noun,support,len,variation
valador,valador,7,4
valedoras,valedor,9,4
agressora,agressor,9,4
vagoneiros,vagoneiro,10,4
vagoneiro,vagoneiro,9,4
vagabundas,vagabundo,10,4
gamenhos,gamenho,8,4
vagabunda,vagabundo,9,4
vadiotes,vadiote,8,4
vadiote,vadiote,7,4
vadiotas,vadiote,8,4
vadiota,vadiote,7,4
vadios,vadio,6,4
vadio,vadio,5,4
agróloga,agrólogo,8,4
agrólogas,agrólogo,9,4
vagabundo,vagabundo,9,4
vadias,vadio,6,4
agrólogos,agrólogo,9,4
vadia,vadio,5,4
agrónoma,agrónomo,8,4
agrónomas,agrónomo,9,4
agrónomo,agrónomo,8,4
agrónomos,agrónomo,9,4
gamófoba,gamófobo,8,4
gamófobas,gamófobo,9,4
gamófobo,gamófobo,8,4
gamófobos,gamófobo,9,4
gamómana,gamómano,8,4
agrólogo,agrólogo,8,4
vagabundos,vagabundo,10,4
gamenho,gamenho,7,4
vagamunda,vagamundo,9,4
vagoneiras,vagoneiro,10,4
vagoneira,vagoneiro,9,4
agressoras,agressor,10,4
agressores,agressor,10,4
agricultor,agricultor,10,4
agricultora,agricultor,11,4
agricultoras,agricultor,12,4
agricultores,agricultor,12,4
ferrageiros,ferrageiro,11,4
agriófaga,agriófago,9,4
agriófagas,agriófago,10,4
agriófago,agriófago,9,4
agriófagos,agriófago,10,4
ferrageiro,ferrageiro,10,4
ferrageiras,ferrageiro,11,4
ferrageira,ferrageiro,10,4
agrimensor,agrimensor,10,4
agrimensora,agrimensor,11,4
agrimensoras,agrimensor,12,4
agrimensores,agrimensor,12,4
gamenha,gamenho,7,4
gamenhas,gamenho,8,4
vagamundos,vagamundo,10,4
vagamundo,vagamundo,9,4
vagamundas,vagamundo,10,4
ferreiro,ferreiro,8,4
favorito,favorito,8,4
ferreiros,ferreiro,9,4
agourento,agourento,9,4
varadora,varador,8,4
varador,varador,7,4
vaqueiros,vaqueiro,9,4
vaqueiro,vaqueiro,8,4
vaqueiras,vaqueiro,9,4
vaqueira,vaqueiro,8,4
vaqueanos,vaqueano,9,4
vaqueano,vaqueano,8,4
vaqueanas,vaqueano,9,4
vaqueana,vaqueano,8,4
galreador,galreador,9,4
varadoras,varador,9,4
galreadora,galreador,10,4
galreadores,galreador,11,4
galreio,galreio,7,4
galreioa,galreio,8,4
galreioas,galreio,9,4
galreioes,galreio,9,4
galrões,galrão,7,4
galrão,galrão,6,4
galrona,galrão,7,4
galronas,galrão,8,4
galês,galês,5,4
galucha,galucho,7,4
galreadoras,galreador,11,4
galuchas,galucho,8,4
varadores,varador,9,4
galopadoras,galopador,11,4
agenciador,agenciador,10,4
agenciadores,agenciador,12,4
agenciária,agenciário,10,4
agenciárias,agenciário,11,4
agenciário,agenciário,10,4
agenciários,agenciário,11,4
varejadores,varejador,11,4
varejadoras,varejador,11,4
varejadora,varejador,10,4
varejador,varejador,9,4
vareiros,vareiro,8,4
galopadores,galopador,11,4
vareiro,vareiro,7,4
vareira,vareiro,7,4
galomaníaca,galomaníaco,11,4
galomaníacas,galomaníaco,12,4
galomaníaco,galomaníaco,11,4
agitador,agitador,8,4
agitadora,agitador,9,4
agitadoras,agitador,10,4
agitadores,agitador,10,4
galomaníacos,galomaníaco,12,4
galopador,galopador,9,4
galopadora,galopador,10,4
vareiras,vareiro,8,4
galucho,galucho,7,4
galuchos,galucho,8,4
ferroviários,ferroviário,12,4
valongueiras,valongueiro,12,4
valongueira,valongueiro,11,4
valoas,valão,6,4
valoa,valão,5,4
valão,valão,5,4
agoráfoba,agoráfobo,9,4
validos,valido,7,4
valido,valido,6,4
agoráfobas,agoráfobo,10,4
agoráfobo,agoráfobo,9,4
validas,valido,7,4
valongueiro,valongueiro,11,4
agoráfobos,agoráfobo,10,4
valesianos,valesiano,10,4
valesiano,valesiano,9,4
valesianas,valesiano,10,4
valesiana,valesiano,9,4
valões,valão,6,4
agoureira,agoureiro,9,4
agoureiras,agoureiro,10,4
agoureiro,agoureiro,9,4
agoureiros,agoureiro,10,4
agourenta,agourento,9,4
agourentas,agourento,10,4
valida,valido,6,4
valongueiros,valongueiro,12,4
valáquia,valáquio,8,4
valáquias,valáquio,9,4
agnóstica,agnóstico,9,4
vampiros,vampiro,8,4
vampiro,vampiro,7,4
agnósticas,agnóstico,10,4
agnóstico,agnóstico,9,4
agnósticos,agnóstico,10,4
ferroviário,ferroviário,11,4
vampiras,vampiro,8,4
vampira,vampiro,7,4
ferroviárias,ferroviário,12,4
agoireira,agoireiro,9,4
agoireiras,agoireiro,10,4
agoireiro,agoireiro,9,4
agoireiros,agoireiro,10,4
agoirenta,agoirento,9,4
agoirentas,agoirento,10,4
agoirento,agoirento,9,4
agoirentos,agoirento,10,4
ferroviária,ferroviário,11,4
valsadores,valsador,10,4
valsadoras,valsador,10,4
valsadora,valsador,9,4
valsador,valsador,8,4
valáquios,valáquio,9,4
valáquio,valáquio,8,4
agourentos,agourento,10,4
favoritas,favorito,9,4
favorita,favorito,8,4
favorecedores,favorecedor,13,4
alicantineiro,alicantineiro,13,4
alicantineiros,alicantineiro,14,4
geognosióloga,geognosiólogo,13,4
trinetos,trineto,8,4
trineto,trineto,7,4
trinetas,trineto,8,4
geognosiólogas,geognosiólogo,14,4
trineta,trineto,7,4
geognosiólogo,geognosiólogo,13,4
geognosiólogos,geognosiólogo,14,4
aliciador,aliciador,9,4
alicantineiras,alicantineiro,14,4
aliciadora,aliciador,10,4
aliciadores,aliciador,11,4
geolitóloga,geolitólogo,11,4
geolitólogas,geolitólogo,12,4
geolitólogo,geolitólogo,11,4
alicária,alicário,8,4
alicárias,alicário,9,4
alicário,alicário,8,4
alicários,alicário,9,4
geolitólogos,geolitólogo,12,4
trinchadores,trinchador,12,4
trinchadoras,trinchador,12,4
aliciadoras,aliciador,11,4
trinchadora,trinchador,11,4
alicantineira,alicantineiro,13,4
alicantinadoras,alicantinador,15,4
triúnviro,triúnviro,9,4
triúnviras,triúnviro,10,4
triúnvira,triúnviro,9,4
fangueiras,fangueiro,10,4
aliados,aliado,7,4
trintonas,trintão,9,4
trintona,trintão,8,4
trintão,trintão,7,4
trintões,trintão,8,4
trintenários,trintenário,12,4
trintenário,trintenário,11,4
alicantinadores,alicantinador,15,4
trintenárias,trintenário,12,4
fangueira,fangueiro,9,4
trintanários,trintanário,12,4
trintanário,trintanário,11,4
trintanárias,trintanário,12,4
trintanária,trintanário,11,4
geofísica,geofísico,9,4
geofísicas,geofísico,10,4
geofísico,geofísico,9,4
geofísicos,geofísico,10,4
alicantinador,alicantinador,13,4
alicantinadora,alicantinador,14,4
trintenária,trintenário,11,4
triúnviros,triúnviro,10,4
trinchador,trinchador,10,4
alienadas,alienado,9,4
fandangueiras,fandangueiro,13,4
fandangueira,fandangueiro,12,4
geopsicóloga,geopsicólogo,12,4
trigueirotes,trigueirote,12,4
trigueirote,trigueirote,11,4
trigueirotas,trigueirote,12,4
trigueirota,trigueirote,11,4
trigueiros,trigueiro,10,4
trigueiro,trigueiro,9,4
trigueiras,trigueiro,10,4
trigueira,trigueiro,9,4
fandangueiro,fandangueiro,12,4
geopsicólogas,geopsicólogo,13,4
geopsicólogos,geopsicólogo,13,4
fanchonas,fanchão,9,4
trigonocéfalos,trigonocéfalo,14,4
trigonocéfalo,trigonocéfalo,13,4
trigonocéfalas,trigonocéfalo,14,4
trigonocéfala,trigonocéfalo,13,4
fanchonaços,fanchonaço,11,4
fanchonaço,fanchonaço,10,4
alinhador,alinhador,9,4
alinhadora,alinhador,10,4
alinhadoras,alinhador,11,4
geopsicólogo,geopsicólogo,12,4
alienada,alienado,8,4
trilhador,trilhador,9,4
trilhadoras,trilhador,11,4
alienado,alienado,8,4
alienados,alienado,9,4
alienatária,alienatário,11,4
alienatória,alienatório,11,4
alienatárias,alienatário,12,4
alienatórias,alienatório,12,4
alienatário,alienatário,11,4
alienatório,alienatório,11,4
alienatários,alienatário,12,4
alienatórios,alienatório,12,4
geometrógrafa,geometrógrafo,13,4
trilhadora,trilhador,10,4
geometrógrafas,geometrógrafo,14,4
geometrógrafos,geometrógrafo,14,4
alimentador,alimentador,11,4
alimentadora,alimentador,12,4
alimentadoras,alimentador,13,4
alimentadores,alimentador,13,4
alimentanda,alimentando,11,4
alimentandas,alimentando,12,4
alimentando,alimentando,11,4
alimentandos,alimentando,12,4
fandangueiros,fandangueiro,13,4
trilhadores,trilhador,11,4
geometrógrafo,geometrógrafo,13,4
fangueiro,fangueiro,9,4
fangueiros,fangueiro,10,4
aliado,aliado,6,4
triunfadoras,triunfador,12,4
triunfadora,triunfador,11,4
triunfador,triunfador,10,4
algófobas,algófobo,9,4
algófobo,algófobo,8,4
algófobos,algófobo,9,4
trituradores,triturador,12,4
trituradoras,triturador,12,4
trituradora,triturador,11,4
triturador,triturador,10,4
genovesa,genovês,8,4
triunfadores,triunfador,12,4
genovesas,genovês,9,4
genovês,genovês,7,4
faramalheiros,faramalheiro,13,4
algóloga,algólogo,8,4
algólogas,algólogo,9,4
algólogo,algólogo,8,4
algólogos,algólogo,9,4
tristímanos,tristímano,11,4
tristímano,tristímano,10,4
tristímanas,tristímano,11,4
tristímana,tristímano,10,4
algómana,algómano,8,4
genoveses,genovês,9,4
algómanas,algómano,9,4
algófoba,algófobo,8,4
algófilo,algófilo,8,4
troçadora,troçador,9,4
troçador,troçador,8,4
algarvia,algarvio,8,4
algarvias,algarvio,9,4
algarvio,algarvio,8,4
algarvios,algarvio,9,4
térmites,térmite,8,4
térmite,térmite,7,4
térmitas,térmite,8,4
térmita,térmite,7,4
trímetros,trímetro,9,4
algófilos,algófilo,9,4
trímetro,trímetro,8,4
trímetra,trímetro,8,4
genitor,genitor,7,4
genitora,genitor,8,4
alógena,alógeno,7,4
alógenas,alógeno,8,4
genitoras,genitor,9,4
genitores,genitor,9,4
alógeno,alógeno,7,4
alógenos,alógeno,8,4
algófila,algófilo,8,4
algófilas,algófilo,9,4
trímetras,trímetro,9,4
tristimaníacos,tristimaníaco,14,4
tristimaníaco,tristimaníaco,13,4
tristimaníacas,tristimaníaco,14,4
tripeiras,tripeiro,9,4
alheador,alheador,8,4
alheadora,alheador,9,4
tripeira,tripeiro,8,4
alheadoras,alheador,10,4
alheadores,alheador,10,4
faniqueiros,faniqueiro,11,4
faniqueiro,faniqueiro,10,4
alheira,alheiro,7,4
faniqueiras,faniqueiro,11,4
alheiras,alheiro,8,4
tripeiro,tripeiro,8,4
alheiro,alheiro,7,4
faniqueira,faniqueiro,10,4
aliada,aliado,6,4
aliadas,aliado,7,4
aliadófila,aliadófilo,10,4
aliadófilas,aliadófilo,11,4
aliadófilo,aliadófilo,10,4
aliadófilos,aliadófilo,11,4
aliadófoba,aliadófobo,10,4
aliadófobas,aliadófobo,11,4
aliadófobo,aliadófobo,10,4
aliadófobos,aliadófobo,11,4
alheiros,alheiro,8,4
tripeiros,tripeiro,9,4
fans,fã,4,4
fantasiador,fantasiador,11,4
tristimaníaca,tristimaníaco,13,4
algómano,algómano,8,4
algómanos,algómano,9,4
faramalheiro,faramalheiro,12,4
faramalheiras,faramalheiro,13,4
faramalheira,faramalheiro,12,4
gentia,gentio,6,4
gentias,gentio,7,4
gentio,gentio,6,4
gentios,gentio,7,4
fanáticos,fanático,9,4
fanático,fanático,8,4
fanáticas,fanático,9,4
fanática,fanático,8,4
geoclimatóloga,geoclimatólogo,14,4
geoclimatólogas,geoclimatólogo,15,4
geoclimatólogo,geoclimatólogo,14,4
tripolitanos,tripolitano,12,4
tripolitano,tripolitano,11,4
tripolitanas,tripolitano,12,4
tripolitana,tripolitano,11,4
geoclimatólogos,geoclimatólogo,15,4
fantasiadores,fantasiador,13,4
fantasiadoras,fantasiador,13,4
fantasiadora,fantasiador,12,4
alinhadores,alinhador,11,4
georgiana,georgiano,9,4
georgianas,georgiano,10,4
georgiano,georgiano,9,4
gerontólogo,gerontólogo,11,4
gerontólogos,gerontólogo,12,4
tresgastadores,tresgastador,14,4
tresgastadoras,tresgastador,14,4
tresgastadora,tresgastador,13,4
tresgastador,tresgastador,12,4
falhados,falhado,8,4
falhado,falhado,7,4
falhadas,falhado,8,4
falhada,falhado,7,4
gesseira,gesseiro,8,4
gerontólogas,gerontólogo,12,4
falecidos,falecido,9,4
gesseiro,gesseiro,8,4
gesseiros,gesseiro,9,4
falecido,falecido,8,4
falecidas,falecido,9,4
falecida,falecido,8,4
trentinos,trentino,9,4
trentino,trentino,8,4
trentinas,trentino,9,4
trentina,trentino,8,4
gesticulador,gesticulador,12,4
gesticuladora,gesticulador,13,4
gesseiras,gesseiro,9,4
gesticuladoras,gesticulador,14,4
gerontóloga,gerontólogo,11,4
gerontófilo,gerontófilo,11,4
tribalas,tribalo,8,4
tribala,tribalo,7,4
falqueadores,falqueador,12,4
falqueadoras,falqueador,12,4
trianguladores,triangulador,14,4
trianguladoras,triangulador,14,4
trianguladora,triangulador,13,4
triangulador,triangulador,12,4
falqueadora,falqueador,11,4
falqueador,falqueador,10,4
triagueiros,triagueiro,11,4
gerontófilos,gerontófilo,12,4
triagueiro,triagueiro,10,4
triagueira,triagueiro,10,4
trígamos,trígamo,8,4
trígamo,trígamo,7,4
trígamas,trígamo,8,4
trígama,trígamo,7,4
trezénios,trezénio,9,4
trezénio,trezénio,8,4
trezénias,trezénio,9,4
trezénia,trezénio,8,4
gerontófila,gerontófilo,11,4
gerontófilas,gerontófilo,12,4
triagueiras,triagueiro,11,4
gesticuladores,gesticulador,14,4
tremoceiros,tremoceiro,11,4
tremoceiro,tremoceiro,10,4
treinador,treinador,9,4
giganta,gigante,7,4
gigantas,gigante,8,4
gigante,gigante,7,4
faladores,falador,9,4
faladoras,falador,9,4
gigantes,gigante,8,4
faladora,falador,8,4
falador,falador,7,4
túrdulos,túrdulo,8,4
túrdulo,túrdulo,7,4
treinadora,treinador,10,4
túrdulas,túrdulo,8,4
fajardos,fajardo,8,4
fajardo,fajardo,7,4
alofila,alofilo,7,4
alofilas,alofilo,8,4
alofilo,alofilo,7,4
alofilos,alofilo,8,4
trácios,trácio,7,4
trácio,trácio,6,4
trácias,trácio,7,4
trácia,trácio,6,4
fajardas,fajardo,8,4
túrdula,túrdulo,7,4
treinadoras,treinador,11,4
treinadores,treinador,11,4
almudeiros,almudeiro,10,4
tremoceiras,tremoceiro,11,4
tremoceira,tremoceiro,10,4
gestor,gestor,6,4
gestora,gestor,7,4
gestoras,gestor,8,4
gestores,gestor,8,4
gibelina,gibelino,8,4
tremedores,tremedor,10,4
tremedoras,tremedor,10,4
tremedora,tremedor,9,4
tremedor,tremedor,8,4
gibelinas,gibelino,9,4
gibelino,gibelino,8,4
gibelinos,gibelino,9,4
gibraltarina,gibraltarino,12,4
gibraltarinas,gibraltarino,13,4
gibraltarino,gibraltarino,12,4
gibraltarinos,gibraltarino,13,4
almudeira,almudeiro,9,4
treleados,treleado,9,4
treleado,treleado,8,4
treleadas,treleado,9,4
treleada,treleado,8,4
almudeiras,almudeiro,10,4
almudeiro,almudeiro,9,4
tribalo,tribalo,7,4
troçadoras,troçador,10,4
tribalos,tribalo,8,4
falsador,falsador,8,4
aliviadora,aliviador,10,4
aliviadoras,aliviador,11,4
aliviadores,aliviador,11,4
gerador,gerador,7,4
geradora,gerador,8,4
geradoras,gerador,9,4
geradores,gerador,9,4
tricôs,tricô,6,4
geraldina,geraldino,9,4
geraldinas,geraldino,10,4
tricots,tricô,7,4
aliviador,aliviador,9,4
geraldino,geraldino,9,4
tricot,tricô,6,4
tricordos,tricorde,9,4
tricordo,tricorde,8,4
tricordes,tricorde,9,4
tricorde,tricorde,8,4
famigeradores,famigerador,13,4
famigeradoras,famigerador,13,4
famigeradora,famigerador,12,4
famigerador,famigerador,11,4
aljubeira,aljubeiro,9,4
aljubeiras,aljubeiro,10,4
geraldinos,geraldino,10,4
aljubeiro,aljubeiro,9,4
triestina,triestino,9,4
triestino,triestino,9,4
trigémeos,trigémeo,9,4
trigémeo,trigémeo,8,4
trigémeas,trigémeo,9,4
trigémea,trigémeo,8,4
georgianos,georgiano,10,4
fanchonaças,fanchonaço,11,4
fanchonaça,fanchonaço,10,4
fanchona,fanchão,8,4
fanchão,fanchão,7,4
geoscopa,geoscopo,8,4
geoscopas,geoscopo,9,4
triestinas,triestino,10,4
fanchões,fanchão,8,4
geoscopos,geoscopo,9,4
alisador,alisador,8,4
alisadora,alisador,9,4
alisadoras,alisador,10,4
alisadores,alisador,10,4
fanatizadores,fanatizador,13,4
fanatizadoras,fanatizador,13,4
fanatizadora,fanatizador,12,4
fanatizador,fanatizador,11,4
fan,fã,3,4
triestinos,triestino,10,4
geoscopo,geoscopo,8,4
triclinários,triclinário,12,4
triclinário,triclinário,11,4
triclinárias,triclinário,12,4
germanas,germano,8,4
germanófila,germanófilo,11,4
germanófilas,germanófilo,12,4
germanófilo,germanófilo,11,4
germanófilos,germanófilo,12,4
almadraveira,almadraveiro,12,4
almadraveiras,almadraveiro,13,4
almadraveiro,almadraveiro,12,4
almadraveiros,almadraveiro,13,4
germanófoba,germanófobo,11,4
germanófobas,germanófobo,12,4
tributária,tributário,10,4
germanófobo,germanófobo,11,4
falsificador,falsificador,12,4
alómana,alómano,7,4
germano,germano,7,4
alómanas,alómano,8,4
falsas,falso,6,4
falsadores,falsador,10,4
germanos,germano,8,4
falsadoras,falsador,10,4
falsadora,falsador,9,4
alómano,alómano,7,4
alómanos,alómano,8,4
germanófobos,germanófobo,12,4
tributárias,tributário,11,4
tributário,tributário,10,4
tributários,tributário,11,4
triclinária,triclinário,11,4
aljubeiros,aljubeiro,10,4
aljubeteira,aljubeteiro,11,4
aljubeteiras,aljubeteiro,12,4
aljubeteiro,aljubeteiro,11,4
aljubeteiros,aljubeteiro,12,4
falsários,falsário,9,4
falsário,falsário,8,4
falsárias,falsário,9,4
falsária,falsário,8,4
falsos,falso,6,4
falso,falso,5,4
falsificadores,falsificador,14,4
tricampiãs,tricampião,10,4
germana,germano,7,4
falsificadoras,falsificador,14,4
tricampião,tricampião,10,4
tricampiões,tricampião,11,4
tricampiã,tricampião,9,4
tricampeãs,tricampeão,10,4
tricampeão,tricampeão,10,4
tricampeões,tricampeão,11,4
tricampeã,tricampeão,9,4
falsificadora,falsificador,13,4
tricô,tricô,5,4
falsa,falso,5,4
velejador,velejador,9,4
troçadores,troçador,10,4
fareleiras,fareleiro,10,4
alcoviteiros,alcoviteiro,12,4
tunas,tuno,5,4
tunantees,tunante,9,4
tunanteas,tunante,9,4
tunantea,tunante,8,4
tunante,tunante,7,4
gatão,gatão,5,4
alócta,alócto,6,4
alóctas,alócto,7,4
alócto,alócto,6,4
alóctos,alócto,7,4
alcoviteiro,alcoviteiro,11,4
gatona,gatão,6,4
tunadoras,tunador,9,4
tunadora,tunador,8,4
tunador,tunador,7,4
tuna,tuno,4,4
gatonas,gatão,7,4
tumultuadores,tumultuador,13,4
tumultuadoras,tumultuador,13,4
tumultuadora,tumultuador,12,4
tumultuador,tumultuador,11,4
gatorra,gatorro,7,4
gatorras,gatorro,8,4
tunadores,tunador,9,4
gatorro,gatorro,7,4
tunesina,tunesino,8,4
tunesino,tunesino,8,4
alcoolizados,alcoolizado,12,4
gatecos,gateco,7,4
gateira,gateiro,7,4
gateiras,gateiro,8,4
gateiro,gateiro,7,4
gateiros,gateiro,8,4
gatões,gatão,6,4
alcouceira,alcouceiro,10,4
alcouceiras,alcouceiro,11,4
alcouceiro,alcouceiro,10,4
alcouceiros,alcouceiro,11,4
tunesinas,tunesino,9,4
tunos,tuno,5,4
tunisinos,tunisino,9,4
tunisino,tunisino,8,4
tunisinas,tunisino,9,4
tunisina,tunisino,8,4
alcoveta,alcoveto,8,4
alcovetas,alcoveto,9,4
alcoveto,alcoveto,8,4
alcovetos,alcoveto,9,4
alcoviteira,alcoviteiro,11,4
alcoviteiras,alcoviteiro,12,4
tunesinos,tunesino,9,4
tuno,tuno,4,4
alcoolizado,alcoolizado,11,4
gatorros,gatorro,8,4
gatosas,gatoso,7,4
tudinha,tudinho,7,4
aldrabão,aldrabão,8,4
aldrabona,aldrabão,9,4
aldrabonas,aldrabão,10,4
gaulesa,gaulês,7,4
gaulesas,gaulês,8,4
gauleses,gaulês,8,4
aldraveira,aldraveiro,10,4
aldraveiras,aldraveiro,11,4
aldraveiro,aldraveiro,10,4
aldraveiros,aldraveiro,11,4
tudinhas,tudinho,8,4
aldravões,aldravão,9,4
aldravão,aldravão,8,4
aldravona,aldravão,9,4
aldravonas,aldravão,10,4
tuberculosos,tuberculoso,12,4
tuberculoso,tuberculoso,11,4
tuberculosas,tuberculoso,12,4
tuberculosa,tuberculoso,11,4
alegada,alegado,7,4
alegadas,alegado,8,4
alegado,alegado,7,4
alegados,alegado,8,4
gaulês,gaulês,6,4
gatosa,gatoso,6,4
tudinho,tudinho,7,4
aldrabões,aldrabão,9,4
gatoso,gatoso,6,4
gatosos,gatoso,7,4
gatuna,gatuno,6,4
fascinadores,fascinador,12,4
fascinadoras,fascinador,12,4
tumbeiros,tumbeiro,9,4
tumbeiro,tumbeiro,8,4
tumbeiras,tumbeiro,9,4
tumbeira,tumbeiro,8,4
gatunas,gatuno,7,4
fascinadora,fascinador,11,4
tudinhos,tudinho,8,4
tulipas,túlipa,7,4
fascinador,fascinador,10,4
gatuno,gatuno,6,4
gatunos,gatuno,7,4
aldrabada,aldrabado,9,4
aldrabadas,aldrabado,10,4
aldrabado,aldrabado,9,4
aldrabados,aldrabado,10,4
aldrabeira,aldrabeiro,10,4
aldrabeiras,aldrabeiro,11,4
aldrabeiro,aldrabeiro,10,4
aldrabeiros,aldrabeiro,11,4
tulipa,túlipa,6,4
alcoolizadas,alcoolizado,12,4
turbador,turbador,8,4
turbadora,turbador,9,4
gastrólogas,gastrólogo,11,4
gastrólogo,gastrólogo,10,4
gastrólogos,gastrólogo,11,4
gastríloqua,gastríloquo,11,4
gastríloquas,gastríloquo,12,4
gastríloquo,gastríloquo,11,4
gastríloquos,gastríloquo,12,4
alcatifeira,alcatifeiro,11,4
alcatifeiras,alcatifeiro,12,4
alcatifeiro,alcatifeiro,11,4
alcatifeiros,alcatifeiro,12,4
gastróloga,gastrólogo,10,4
gastrónoma,gastrónomo,10,4
gastrónomo,gastrónomo,10,4
gastrónomos,gastrónomo,11,4
alcatroeira,alcatroeiro,11,4
alcatroeiras,alcatroeiro,12,4
alcatroeiro,alcatroeiro,11,4
alcatroeiros,alcatroeiro,12,4
gastromaníaca,gastromaníaco,13,4
gastromaníacas,gastromaníaco,14,4
gastromaníaco,gastromaníaco,13,4
gastromaníacos,gastromaníaco,14,4
turânios,turânio,8,4
gastrónomas,gastrónomo,11,4
turânio,turânio,7,4
tutina,tutino,6,4
gastrófilos,gastrófilo,11,4
favorecedoras,favorecedor,13,4
favorecedora,favorecedor,12,4
favorecedor,favorecedor,11,4
alcancareira,alcancareiro,12,4
alcancareiras,alcancareiro,13,4
alcancareiro,alcancareiro,12,4
alcancareiros,alcancareiro,13,4
tzarinas,tzar,8,4
tzarina,tzar,7,4
tzares,tzar,6,4
tzar,tzar,4,4
tutinas,tutino,7,4
fautrizes,fautor,9,4
fautores,fautor,8,4
fautor,fautor,6,4
tutores,tutor,7,4
tutoras,tutor,7,4
tutora,tutor,6,4
tutor,tutor,5,4
gastrófila,gastrófilo,10,4
gastrófilas,gastrófilo,11,4
tutinos,tutino,7,4
tutino,tutino,6,4
gastrófilo,gastrófilo,10,4
fautriz,fautor,7,4
turânias,turânio,8,4
turânia,turânio,7,4
fateiros,fateiro,8,4
turcófila,turcófilo,9,4
turcas,turco,6,4
turca,turco,5,4
alcoiceiras,alcoiceiro,11,4
alcoiceiro,alcoiceiro,10,4
alcoiceiros,alcoiceiro,11,4
alcoólica,alcoólico,9,4
alcoólicas,alcoólico,10,4
alcoólico,alcoólico,9,4
alcoólicos,alcoólico,10,4
gatarrões,gatarrão,9,4
turcófilas,turcófilo,10,4
gatarrão,gatarrão,8,4
gatarronas,gatarrão,10,4
turbelariados,turbelariado,13,4
turbelariado,turbelariado,12,4
turbelariadas,turbelariado,13,4
turbelariada,turbelariado,12,4
gateca,gateco,6,4
gatecas,gateco,7,4
gateco,gateco,6,4
alcoolizada,alcoolizado,11,4
turbadores,turbador,10,4
turbadoras,turbador,10,4
gatarrona,gatarrão,9,4
turcófilo,turcófilo,9,4
turcófilos,turcófilo,10,4
turcófoba,turcófobo,9,4
fateiro,fateiro,7,4
fateiras,fateiro,8,4
fateira,fateiro,7,4
turificadores,turificador,13,4
turificadoras,turificador,13,4
turificadora,turificador,12,4
turificador,turificador,11,4
turiferários,turiferário,12,4
turiferário,turiferário,11,4
turiferárias,turiferário,12,4
turiferária,turiferário,11,4
turibulários,turibulário,12,4
turibulário,turibulário,11,4
turibulárias,turibulário,12,4
turibulária,turibulário,11,4
turdetanos,turdetano,10,4
turdetano,turdetano,9,4
turdetanas,turdetano,10,4
turdetana,turdetano,9,4
turcos,turco,6,4
alcoiceira,alcoiceiro,10,4
turco,turco,5,4
turcófobos,turcófobo,10,4
turcófobo,turcófobo,9,4
turcófobas,turcófobo,10,4
alegrador,alegrador,9,4
alegradora,alegrador,10,4
alegradoras,alegrador,11,4
alegradores,alegrador,11,4
alfeireiras,alfeireiro,11,4
alfeireiro,alfeireiro,10,4
alfeireiros,alfeireiro,11,4
trombudos,trombudo,9,4
trombudo,trombudo,8,4
trombudas,trombudo,9,4
trombuda,trombudo,8,4
farinheiros,farinheiro,11,4
farinheiro,farinheiro,10,4
farinheiras,farinheiro,11,4
alfeloeira,alfeloeiro,10,4
alfeireira,alfeireiro,10,4
alfeloeiras,alfeloeiro,11,4
alfeloeiros,alfeloeiro,11,4
farinheira,farinheiro,10,4
geminiana,geminiano,9,4
geminianas,geminiano,10,4
geminiano,geminiano,9,4
geminianos,geminiano,10,4
gemóloga,gemólogo,8,4
gemólogas,gemólogo,9,4
gemólogo,gemólogo,8,4
gemólogos,gemólogo,9,4
trombeteiros,trombeteiro,12,4
alfeloeiro,alfeloeiro,10,4
trombeteiro,trombeteiro,11,4
fariscador,fariscador,10,4
fariscadoras,fariscador,12,4
alfandegueiras,alfandegueiro,14,4
alfandegueiro,alfandegueiro,13,4
alfandegueiros,alfandegueiro,14,4
farmacêuticos,farmacêutico,13,4
farmacêutico,farmacêutico,12,4
farmacêuticas,farmacêutico,13,4
farmacêutica,farmacêutico,12,4
geóloga,geólogo,7,4
geólogas,geólogo,8,4
geólogo,geólogo,7,4
geólogos,geólogo,8,4
fariscadora,fariscador,11,4
tronqueiros,tronqueiro,11,4
tronqueiras,tronqueiro,11,4
tronqueira,tronqueiro,10,4
fariseus,fariseu,8,4
fariseu,fariseu,7,4
fariseias,fariseu,9,4
fariseia,fariseu,8,4
gemedor,gemedor,7,4
gemedora,gemedor,8,4
gemedoras,gemedor,9,4
gemedores,gemedor,9,4
fariscadores,fariscador,12,4
tronqueiro,tronqueiro,10,4
trombeteiras,trombeteiro,12,4
trombeteira,trombeteiro,11,4
alófila,alófilo,7,4
farfalhonas,farfalhão,11,4
farfalhona,farfalhão,10,4
farfalhão,farfalhão,9,4
trofeus,troféu,7,4
trofeu,troféu,6,4
farfalhões,farfalhão,10,4
farfalhadores,farfalhador,13,4
farfalhadoras,farfalhador,13,4
farfalhadora,farfalhador,12,4
farfalhador,farfalhador,11,4
genetlíaca,genetlíaco,10,4
genebrês,genebrês,8,4
genetlíacas,genetlíaco,11,4
genetlíacos,genetlíaco,11,4
genetlióloga,genetliólogo,12,4
genetliólogas,genetliólogo,13,4
genetliólogo,genetliólogo,12,4
genetliólogos,genetliólogo,13,4
fareleiros,fareleiro,10,4
trocadores,trocador,10,4
trocadoras,trocador,10,4
trocadora,trocador,9,4
trocador,trocador,8,4
fareleiro,fareleiro,9,4
